Transaction_ID,Customer_ID,Customer_Name,Transaction_Date,Transaction_Time,City,Home_City,Transaction_Type,Merchant_Category,Amount,Payment_Method,Device_Type,Previous_Fraud_History,Fraud_Flag
TXN0009531,CUST001674,Neha Patel,2026-06-30,1900-01-01 14:47:14,Kolkata,Bangalore,ATM,Fashion & Apparel,16775.54,Credit Card,Mobile,No,Fraud
TXN0009532,CUST003040,Pooja Pillai,2026-06-30,1900-01-01 17:05:59,Bangalore,Bangalore,IMPS,Fashion & Apparel,1515.61,Net Banking,Mobile,No,Normal
TXN0009533,CUST003057,Anika Bhatt,2026-06-30,1900-01-01 17:18:55,Bangalore,Bangalore,UPI,Utilities,312.43,UPI ID,Mobile,No,Normal
TXN0009534,CUST001398,Aditya Mishra,2026-06-30,1900-01-01 17:39:48,Hyderabad,Hyderabad,UPI,Travel,9089.41,Debit Card,Mobile,No,Fraud
TXN0009535,CUST002301,Divya Tiwari,2026-06-30,1900-01-01 17:47:03,Delhi,Chennai,Online,Utilities,559.77,UPI ID,POS Terminal,Yes,Normal
TXN0009536,CUST000445,Aarav Nair,2026-06-30,1900-01-01 18:18:51,Kolkata,Delhi,POS,Fashion & Apparel,2957.23,Debit Card,POS Terminal,No,Normal
TXN0009537,CUST002588,Ishaan Reddy,2026-06-30,1900-01-01 18:40:56,Delhi,Delhi,POS,Grocery,1064.87,Wallet,Mobile,No,Normal
TXN0009538,CUST001462,Sai Desai,2026-06-30,1900-01-01 18:45:04,Delhi,Delhi,Online,Fashion & Apparel,1961.12,Credit Card,Mobile,No,Normal
TXN0009539,CUST000393,Navya Agarwal,2026-06-30,1900-01-01 19:19:24,Kolkata,Kolkata,UPI,Food & Dining,1363.66,Credit Card,Mobile,No,Normal
TXN0009540,CUST001548,Rekha Chatterjee,2026-06-30,1900-01-01 19:47:34,Delhi,Delhi,UPI,Fashion & Apparel,5428.64,Credit Card,POS Terminal,No,Normal
TXN0009541,CUST002162,Anika Singh,2026-06-30,1900-01-01 19:53:34,Hyderabad,Hyderabad,UPI,Utilities,7417.86,Net Banking,Desktop,No,Normal
TXN0009542,CUST002807,Amit Iyer,2026-06-30,1900-01-01 21:29:37,Chennai,Chennai,POS,Grocery,1346.46,UPI ID,Desktop,No,Normal
TXN0009543,CUST002009,Aryan Reddy,2026-06-30,1900-01-01 21:43:06,Hyderabad,Hyderabad,UPI,Grocery,180.71,UPI ID,POS Terminal,No,Normal
TXN0009544,CUST000544,Sanjay Pandey,2026-06-30,1900-01-01 22:31:24,Mumbai,Mumbai,ATM,Fashion & Apparel,5120.11,Credit Card,Mobile,Yes,Normal
TXN0009545,CUST002527,Lakshmi Mishra,2026-07-01,1900-01-01 00:51:53,Pune,Pune,ATM,Grocery,16158.86,UPI ID,Tablet,No,Normal
TXN0009546,CUST000064,Vihaan Chatterjee,2026-07-01,1900-01-01 07:07:24,Pune,Pune,ATM,Food & Dining,4979.36,Wallet,ATM Machine,No,Normal
TXN0009547,CUST001943,Reyansh Chopra,2026-07-01,1900-01-01 08:51:13,Delhi,Delhi,POS,Utilities,205.84,Credit Card,POS Terminal,No,Normal
TXN0009548,CUST002024,Anika Singh,2026-07-01,1900-01-01 09:21:08,Hyderabad,Hyderabad,UPI,Entertainment,289.91,UPI ID,Mobile,No,Normal
TXN0009549,CUST002371,Kabir Malhotra,2026-07-01,1900-01-01 09:35:07,Chennai,Chennai,UPI,Food & Dining,10898.06,Credit Card,Tablet,No,Normal
TXN0009550,CUST002791,Sneha Das,2026-07-01,1900-01-01 10:33:11,Ahmedabad,Ahmedabad,Online,Grocery,831.59,Debit Card,Mobile,No,Normal
TXN0009551,CUST002043,Priya Bhatt,2026-07-01,1900-01-01 12:08:56,Delhi,Delhi,ATM,Grocery,1212.67,Credit Card,ATM Machine,No,Normal
TXN0009552,CUST000294,Suresh Gupta,2026-07-01,1900-01-01 12:32:46,Mumbai,Mumbai,Online,Food & Dining,809.49,UPI ID,ATM Machine,No,Normal
TXN0009553,CUST000821,Ramesh Verma,2026-07-01,1900-01-01 13:12:23,Delhi,Delhi,Online,Entertainment,1152.39,Net Banking,ATM Machine,No,Normal
TXN0009554,CUST000685,Lakshmi Pillai,2026-07-01,1900-01-01 14:11:15,Mumbai,Hyderabad,UPI,Food & Dining,131.56,Debit Card,Desktop,No,Normal
TXN0009555,CUST000657,Manoj Das,2026-07-01,1900-01-01 14:23:06,Delhi,Delhi,Online,Entertainment,6541.96,Wallet,Mobile,No,Normal
TXN0009556,CUST001292,Aryan Pillai,2026-07-01,1900-01-01 14:53:28,Pune,Pune,Online,Entertainment,667.32,Debit Card,Mobile,No,Normal
TXN0009557,CUST001259,Suresh Joshi,2026-07-01,1900-01-01 14:54:20,Bangalore,Bangalore,UPI,Utilities,65.07,UPI ID,Mobile,No,Normal
TXN0009558,CUST002345,Aarav Naidu,2026-07-01,1900-01-01 16:21:35,Ahmedabad,Ahmedabad,UPI,Travel,13378.22,Debit Card,Mobile,No,Fraud
TXN0009559,CUST003063,Sai Singh,2026-07-01,1900-01-01 16:54:55,Bangalore,Bangalore,Online,Food & Dining,410.52,Credit Card,ATM Machine,No,Normal
TXN0009560,CUST000324,Anika Desai,2026-07-01,1900-01-01 17:18:49,Bangalore,Bangalore,UPI,Grocery,13714.67,Wallet,Mobile,No,Fraud
TXN0009561,CUST002308,Sneha Chopra,2026-07-01,1900-01-01 17:31:20,Mumbai,Mumbai,Online,Grocery,4573.1,UPI ID,Desktop,No,Normal
TXN0009562,CUST001424,Meera Shah,2026-07-01,1900-01-01 18:30:23,Kolkata,Kolkata,IMPS,Fashion & Apparel,1001.21,Credit Card,Tablet,No,Normal
TXN0009563,CUST001845,Lakshmi Rao,2026-07-01,1900-01-01 20:06:15,Hyderabad,Hyderabad,UPI,Entertainment,1220.81,Credit Card,Mobile,No,Normal
TXN0009564,CUST000813,Sneha Pandey,2026-07-01,1900-01-01 20:17:41,Pune,Kolkata,UPI,Fashion & Apparel,14474.7,UPI ID,POS Terminal,Yes,Fraud
TXN0009565,CUST002154,Deepak Banerjee,2026-07-01,1900-01-01 21:34:55,Pune,Pune,POS,Electronics,14133.05,Wallet,Mobile,No,Normal
TXN0009566,CUST000785,Rekha Pandey,2026-07-01,1900-01-01 21:58:28,Ahmedabad,Ahmedabad,UPI,Electronics,10822.65,Debit Card,Mobile,No,Fraud
TXN0009567,CUST001237,Myra Kumar,2026-07-02,1900-01-01 00:16:27,Mumbai,Mumbai,Online,Electronics,53637.13,UPI ID,Mobile,No,Fraud
TXN0009568,CUST001558,Saanvi Kapoor,2026-07-02,1900-01-01 02:33:16,Mumbai,Mumbai,UPI,Travel,253.21,Debit Card,Mobile,Yes,Normal
TXN0009569,CUST002005,Krishna Patel,2026-07-02,1900-01-01 06:28:10,Kolkata,Kolkata,POS,Food & Dining,5701.01,UPI ID,Mobile,No,Normal
TXN0009570,CUST001128,Ananya Menon,2026-07-02,1900-01-01 06:37:54,Mumbai,Mumbai,UPI,Utilities,2410.7,UPI ID,Mobile,No,Normal
TXN0009571,CUST003036,Sai Naidu,2026-07-02,1900-01-01 07:19:06,Delhi,Delhi,ATM,Entertainment,8959.07,Net Banking,Mobile,No,Normal
TXN0009572,CUST001135,Arjun Pandey,2026-07-02,1900-01-01 07:59:04,Mumbai,Mumbai,UPI,Entertainment,5794.11,Debit Card,Mobile,No,Normal
TXN0009573,CUST001788,Lakshmi Menon,2026-07-02,1900-01-01 08:22:57,Chennai,Chennai,Online,Utilities,41396.44,Net Banking,ATM Machine,No,Normal
TXN0009574,CUST003055,Neha Bhatt,2026-07-02,1900-01-01 09:21:52,Bangalore,Bangalore,UPI,Electronics,1489.67,Credit Card,Tablet,No,Normal
TXN0009575,CUST003095,Sai Malhotra,2026-07-02,1900-01-01 09:46:47,Mumbai,Mumbai,UPI,Food & Dining,137.1,Debit Card,Tablet,No,Normal
TXN0009576,CUST001870,Vikram Mukherjee,2026-07-02,1900-01-01 09:47:21,Chennai,Chennai,ATM,Entertainment,11916.63,UPI ID,Mobile,No,Normal
TXN0009577,CUST001189,Meera Reddy,2026-07-02,1900-01-01 10:41:58,Delhi,Ahmedabad,Online,Grocery,10936.69,Debit Card,Mobile,Yes,Fraud
TXN0009578,CUST002703,Vivaan Shah,2026-07-02,1900-01-01 10:42:51,Pune,Pune,IMPS,Entertainment,51920.72,Wallet,POS Terminal,No,Normal
TXN0009579,CUST001133,Arjun Gupta,2026-07-02,1900-01-01 11:38:17,Pune,Pune,UPI,Fashion & Apparel,4963.35,Debit Card,ATM Machine,No,Normal
TXN0009580,CUST001398,Aditya Mishra,2026-07-02,1900-01-01 12:21:44,Hyderabad,Hyderabad,ATM,Food & Dining,7217.01,Debit Card,Desktop,No,Normal
TXN0009581,CUST002513,Meera Patel,2026-07-02,1900-01-01 13:07:22,Delhi,Delhi,ATM,Electronics,3906.73,UPI ID,Mobile,No,Normal
TXN0009582,CUST002092,Arjun Das,2026-07-02,1900-01-01 13:19:03,Chennai,Chennai,UPI,Utilities,64.61,Credit Card,Mobile,No,Normal
TXN0009583,CUST001991,Anika Gupta,2026-07-02,1900-01-01 14:21:34,Bangalore,Bangalore,UPI,Grocery,82.47,UPI ID,Mobile,No,Normal
TXN0009584,CUST000331,Krishna Chatterjee,2026-07-02,1900-01-01 14:26:55,Hyderabad,Hyderabad,UPI,Grocery,320.55,Credit Card,Mobile,No,Normal
TXN0009585,CUST000399,Lakshmi Malhotra,2026-07-02,1900-01-01 14:42:09,Kolkata,Bangalore,UPI,Grocery,1188.25,Credit Card,Mobile,No,Normal
TXN0009586,CUST002297,Aditya Naidu,2026-07-02,1900-01-01 15:27:11,Delhi,Delhi,NEFT,Food & Dining,7008.81,Debit Card,Desktop,No,Normal
TXN0009587,CUST000928,Arjun Das,2026-07-02,1900-01-01 15:52:44,Chennai,Chennai,UPI,Grocery,83.4,UPI ID,Mobile,No,Normal
TXN0009588,CUST001798,Kabir Nair,2026-07-02,1900-01-01 17:47:19,Hyderabad,Hyderabad,Online,Entertainment,20611.12,Credit Card,Mobile,No,Fraud
TXN0009589,CUST001105,Rohan Reddy,2026-07-02,1900-01-01 19:05:05,Pune,Pune,Online,Electronics,226.42,UPI ID,Mobile,No,Normal
TXN0009590,CUST002781,Navya Patel,2026-07-02,1900-01-01 19:24:18,Delhi,Delhi,UPI,Grocery,3283.71,UPI ID,Desktop,No,Normal
TXN0009591,CUST002196,Krishna Mukherjee,2026-07-02,1900-01-01 19:38:43,Hyderabad,Hyderabad,UPI,Entertainment,125.92,Debit Card,Mobile,No,Normal
TXN0009592,CUST001957,Krishna Desai,2026-07-02,1900-01-01 19:48:54,Hyderabad,Hyderabad,Online,Utilities,28699.84,Net Banking,POS Terminal,No,Normal
TXN0009593,CUST000316,Deepak Iyer,2026-07-02,1900-01-01 19:54:12,Delhi,Delhi,UPI,Travel,5195.55,Debit Card,Mobile,No,Normal
TXN0009594,CUST002184,Reyansh Reddy,2026-07-02,1900-01-01 21:09:11,Bangalore,Bangalore,UPI,Utilities,475.46,Debit Card,Desktop,No,Normal
TXN0009595,CUST000980,Vikram Rao,2026-07-02,1900-01-01 21:13:59,Chennai,Bangalore,UPI,Fashion & Apparel,66.7,UPI ID,Mobile,No,Normal
TXN0009596,CUST001005,Sanjay Bhatt,2026-07-02,1900-01-01 22:46:48,Kolkata,Kolkata,ATM,Travel,952.85,UPI ID,POS Terminal,No,Normal
TXN0009597,CUST001047,Anjali Rao,2026-07-02,1900-01-01 23:27:57,Mumbai,Mumbai,UPI,Fashion & Apparel,10544.67,UPI ID,ATM Machine,No,Normal
TXN0009598,CUST002840,Rahul Verma,2026-07-03,1900-01-01 03:49:20,Kolkata,Kolkata,IMPS,Utilities,789.19,Debit Card,Mobile,Yes,Normal
TXN0009599,CUST000808,Aditya Rao,2026-07-03,1900-01-01 09:16:45,Kolkata,Kolkata,UPI,Fashion & Apparel,202.34,UPI ID,Mobile,Yes,Normal
TXN0009600,CUST002065,Sneha Chopra,2026-07-03,1900-01-01 09:50:35,Chennai,Chennai,UPI,Grocery,322.19,Debit Card,POS Terminal,No,Normal
TXN0009601,CUST002537,Krishna Banerjee,2026-07-03,1900-01-01 10:28:07,Delhi,Delhi,POS,Grocery,15857.29,Debit Card,Mobile,No,Normal
TXN0009602,CUST002840,Rahul Verma,2026-07-03,1900-01-01 11:10:22,Kolkata,Kolkata,POS,Utilities,1180.5,UPI ID,Desktop,Yes,Normal
TXN0009603,CUST001244,Kabir Verma,2026-07-03,1900-01-01 12:05:26,Delhi,Delhi,Online,Travel,524.2,Credit Card,Mobile,No,Normal
TXN0009604,CUST002791,Sneha Das,2026-07-03,1900-01-01 12:07:02,Ahmedabad,Ahmedabad,ATM,Electronics,11698.05,UPI ID,Mobile,No,Normal
TXN0009605,CUST003099,Rahul Singh,2026-07-03,1900-01-01 12:10:48,Bangalore,Bangalore,Online,Entertainment,2807.29,Debit Card,Mobile,No,Normal
TXN0009606,CUST001972,Geeta Pandey,2026-07-03,1900-01-01 12:18:22,Bangalore,Bangalore,NEFT,Utilities,2926.73,Debit Card,ATM Machine,No,Normal
TXN0009607,CUST002361,Pooja Mukherjee,2026-07-03,1900-01-01 12:26:52,Chennai,Chennai,UPI,Food & Dining,2349.92,Credit Card,Mobile,No,Normal
TXN0009608,CUST000407,Suresh Nair,2026-07-03,1900-01-01 12:52:49,Hyderabad,Hyderabad,ATM,Grocery,22098.57,Net Banking,Mobile,No,Normal
TXN0009609,CUST000683,Sneha Sharma,2026-07-03,1900-01-01 13:56:41,Ahmedabad,Ahmedabad,UPI,Travel,4979.51,Debit Card,ATM Machine,No,Normal
TXN0009610,CUST001002,Kiara Malhotra,2026-07-03,1900-01-01 14:01:35,Chennai,Chennai,UPI,Electronics,9307.72,UPI ID,Mobile,No,Fraud
TXN0009611,CUST001751,Aditya Pillai,2026-07-03,1900-01-01 14:12:34,Delhi,Delhi,POS,Electronics,5497.05,UPI ID,Mobile,No,Normal
TXN0009612,CUST001639,Aditya Singh,2026-07-03,1900-01-01 14:36:25,Mumbai,Mumbai,UPI,Entertainment,107.23,Credit Card,Mobile,No,Normal
TXN0009613,CUST002865,Myra Chopra,2026-07-03,1900-01-01 16:04:10,Chennai,Chennai,Online,Entertainment,933.08,Debit Card,Mobile,No,Normal
TXN0009614,CUST000730,Kabir Joshi,2026-07-03,1900-01-01 16:27:53,Chennai,Chennai,Online,Electronics,34365.09,UPI ID,Desktop,No,Fraud
TXN0009615,CUST000095,Rohan Iyer,2026-07-03,1900-01-01 18:23:41,Chennai,Chennai,UPI,Fashion & Apparel,632.74,UPI ID,Mobile,No,Normal
TXN0009616,CUST002763,Rahul Patel,2026-07-03,1900-01-01 18:30:46,Chennai,Chennai,POS,Fashion & Apparel,16287.04,Debit Card,Desktop,No,Normal
TXN0009617,CUST000510,Vivaan Patel,2026-07-03,1900-01-01 18:50:25,Delhi,Delhi,POS,Travel,4774.92,Debit Card,Mobile,No,Normal
TXN0009618,CUST002905,Navya Shah,2026-07-03,1900-01-01 19:14:59,Mumbai,Mumbai,UPI,Utilities,344.66,UPI ID,Mobile,No,Normal
TXN0009619,CUST002248,Ananya Bhatt,2026-07-03,1900-01-01 19:17:00,Pune,Pune,IMPS,Fashion & Apparel,1394.95,UPI ID,Desktop,No,Normal
TXN0009620,CUST001837,Neha Sharma,2026-07-03,1900-01-01 19:34:31,Bangalore,Bangalore,POS,Utilities,6816.63,Debit Card,Mobile,No,Normal
TXN0009621,CUST002825,Lakshmi Pandey,2026-07-03,1900-01-01 20:00:50,Ahmedabad,Hyderabad,UPI,Entertainment,412.39,Credit Card,Mobile,No,Normal
TXN0009622,CUST001305,Riya Mukherjee,2026-07-03,1900-01-01 20:07:02,Bangalore,Bangalore,IMPS,Utilities,13901.02,Debit Card,Tablet,No,Normal
TXN0009623,CUST000333,Neha Menon,2026-07-03,1900-01-01 20:51:42,Ahmedabad,Ahmedabad,Online,Fashion & Apparel,3815.48,Wallet,Desktop,No,Normal
TXN0009624,CUST001533,Suresh Desai,2026-07-03,1900-01-01 21:24:54,Delhi,Delhi,UPI,Electronics,285.82,UPI ID,Mobile,No,Normal
TXN0009625,CUST000004,Vihaan Menon,2026-07-04,1900-01-01 00:14:48,Pune,Pune,POS,Fashion & Apparel,1919.37,UPI ID,Mobile,No,Normal
TXN0009626,CUST000215,Vivaan Naidu,2026-07-04,1900-01-01 04:28:05,Delhi,Delhi,POS,Fashion & Apparel,121.28,UPI ID,Desktop,No,Normal
TXN0009627,CUST002572,Vikram Desai,2026-07-04,1900-01-01 08:24:14,Kolkata,Kolkata,Online,Utilities,2550.85,Credit Card,Desktop,No,Normal
TXN0009628,CUST002868,Amit Desai,2026-07-04,1900-01-01 10:51:34,Delhi,Delhi,Online,Fashion & Apparel,5888.73,Debit Card,Mobile,No,Normal
TXN0009629,CUST000745,Arjun Joshi,2026-07-04,1900-01-01 10:55:43,Mumbai,Ahmedabad,POS,Utilities,2749.17,UPI ID,Mobile,No,Normal
TXN0009630,CUST000949,Pooja Yadav,2026-07-04,1900-01-01 12:20:40,Mumbai,Bangalore,UPI,Food & Dining,9334.9,UPI ID,Mobile,No,Fraud
TXN0009631,CUST000298,Diya Mukherjee,2026-07-04,1900-01-01 12:27:46,Kolkata,Mumbai,UPI,Fashion & Apparel,317.28,Credit Card,ATM Machine,No,Normal
TXN0009632,CUST002503,Manoj Tiwari,2026-07-04,1900-01-01 13:36:10,Bangalore,Kolkata,POS,Grocery,133.17,Debit Card,Mobile,No,Normal
TXN0009633,CUST000846,Manoj Yadav,2026-07-04,1900-01-01 14:37:46,Kolkata,Kolkata,IMPS,Grocery,1304.43,UPI ID,POS Terminal,No,Normal
TXN0009634,CUST000904,Aarav Kapoor,2026-07-04,1900-01-01 14:51:44,Delhi,Delhi,UPI,Electronics,12677.92,UPI ID,Mobile,No,Fraud
TXN0009635,CUST001419,Lakshmi Yadav,2026-07-04,1900-01-01 16:17:42,Pune,Pune,IMPS,Grocery,2593.8,UPI ID,POS Terminal,No,Normal
TXN0009636,CUST002554,Manoj Tiwari,2026-07-04,1900-01-01 16:54:38,Bangalore,Bangalore,UPI,Electronics,243.67,Net Banking,Mobile,No,Normal
TXN0009637,CUST000440,Sneha Bhatt,2026-07-04,1900-01-01 17:45:57,Delhi,Delhi,UPI,Fashion & Apparel,575.06,Debit Card,Mobile,No,Normal
TXN0009638,CUST000718,Diya Patel,2026-07-04,1900-01-01 17:51:24,Delhi,Delhi,UPI,Grocery,14986.73,UPI ID,Desktop,No,Normal
TXN0009639,CUST001727,Anika Mehta,2026-07-04,1900-01-01 17:52:11,Mumbai,Mumbai,UPI,Food & Dining,260.12,Debit Card,Mobile,No,Normal
TXN0009640,CUST000301,Rahul Banerjee,2026-07-04,1900-01-01 19:17:15,Mumbai,Mumbai,UPI,Food & Dining,79.08,Credit Card,Mobile,No,Normal
TXN0009641,CUST002234,Sanjay Tiwari,2026-07-04,1900-01-01 19:36:33,Mumbai,Mumbai,ATM,Grocery,12419.07,Credit Card,Desktop,No,Normal
TXN0009642,CUST000093,Priya Malhotra,2026-07-04,1900-01-01 19:51:07,Ahmedabad,Hyderabad,NEFT,Utilities,1935.0,Credit Card,Mobile,No,Normal
TXN0009643,CUST002316,Reyansh Nair,2026-07-04,1900-01-01 19:52:56,Bangalore,Bangalore,POS,Grocery,8569.54,Net Banking,Desktop,No,Normal
TXN0009644,CUST000506,Aryan Banerjee,2026-07-04,1900-01-01 19:59:56,Mumbai,Mumbai,UPI,Entertainment,171.46,Credit Card,Mobile,No,Normal
TXN0009645,CUST002634,Sneha Bhatt,2026-07-04,1900-01-01 20:33:35,Kolkata,Kolkata,POS,Travel,2612.37,Credit Card,ATM Machine,No,Normal
TXN0009646,CUST001913,Neha Mishra,2026-07-05,1900-01-01 05:04:17,Delhi,Delhi,ATM,Food & Dining,15358.73,Wallet,Desktop,No,Normal
TXN0009647,CUST001941,Meera Kumar,2026-07-05,1900-01-01 07:07:25,Delhi,Delhi,ATM,Electronics,516.91,UPI ID,Tablet,No,Normal
TXN0009648,CUST000946,Krishna Singh,2026-07-05,1900-01-01 07:22:38,Delhi,Delhi,UPI,Utilities,3388.76,Debit Card,Mobile,No,Normal
TXN0009649,CUST000663,Meera Rao,2026-07-05,1900-01-01 08:07:57,Mumbai,Mumbai,UPI,Fashion & Apparel,365.83,Wallet,POS Terminal,No,Normal
TXN0009650,CUST002572,Vikram Desai,2026-07-05,1900-01-01 08:20:52,Kolkata,Kolkata,UPI,Entertainment,979.33,UPI ID,Mobile,No,Normal
TXN0009651,CUST000265,Rekha Mishra,2026-07-05,1900-01-01 08:38:25,Delhi,Delhi,Online,Electronics,1283.63,UPI ID,Tablet,No,Normal
TXN0009652,CUST002032,Rahul Joshi,2026-07-05,1900-01-01 09:24:25,Mumbai,Mumbai,Online,Grocery,8584.29,Credit Card,POS Terminal,No,Normal
TXN0009653,CUST000601,Sunita Kapoor,2026-07-05,1900-01-01 09:26:10,Kolkata,Kolkata,UPI,Fashion & Apparel,138.85,Wallet,Mobile,No,Normal
TXN0009654,CUST000661,Arjun Nair,2026-07-05,1900-01-01 09:30:31,Ahmedabad,Ahmedabad,UPI,Electronics,1372.16,UPI ID,ATM Machine,No,Normal
TXN0009655,CUST002762,Deepak Mishra,2026-07-05,1900-01-01 09:55:06,Mumbai,Mumbai,UPI,Grocery,156.17,Credit Card,ATM Machine,No,Normal
TXN0009656,CUST002761,Myra Pillai,2026-07-05,1900-01-01 09:57:51,Chennai,Chennai,NEFT,Grocery,1485.24,Credit Card,Desktop,No,Normal
TXN0009657,CUST000270,Sneha Sharma,2026-07-05,1900-01-01 10:36:59,Bangalore,Bangalore,UPI,Utilities,1365.16,UPI ID,Mobile,No,Normal
TXN0009658,CUST001882,Pooja Pillai,2026-07-05,1900-01-01 11:04:10,Delhi,Delhi,IMPS,Grocery,14983.67,Debit Card,POS Terminal,No,Normal
TXN0009659,CUST000713,Kabir Mukherjee,2026-07-05,1900-01-01 14:55:04,Hyderabad,Hyderabad,ATM,Grocery,14834.35,Credit Card,Desktop,No,Normal
TXN0009660,CUST001544,Krishna Rao,2026-07-05,1900-01-01 15:56:27,Mumbai,Mumbai,UPI,Electronics,7282.69,Debit Card,POS Terminal,No,Normal
TXN0009661,CUST002140,Deepak Das,2026-07-05,1900-01-01 16:30:45,Hyderabad,Hyderabad,Online,Grocery,6624.27,Wallet,POS Terminal,No,Normal
TXN0009662,CUST002119,Geeta Patel,2026-07-05,1900-01-01 16:31:57,Delhi,Delhi,POS,Electronics,14833.38,Debit Card,POS Terminal,No,Normal
TXN0009663,CUST003092,Reyansh Mishra,2026-07-05,1900-01-01 16:45:49,Mumbai,Mumbai,POS,Grocery,1475.29,Wallet,Desktop,No,Normal
TXN0009664,CUST002448,Navya Chopra,2026-07-05,1900-01-01 17:04:35,Chennai,Chennai,Online,Entertainment,274.5,Credit Card,Mobile,No,Normal
TXN0009665,CUST002735,Sneha Nair,2026-07-05,1900-01-01 17:25:41,Hyderabad,Hyderabad,IMPS,Food & Dining,57553.3,Net Banking,Mobile,No,Normal
TXN0009666,CUST000350,Aditya Gupta,2026-07-05,1900-01-01 17:37:16,Kolkata,Kolkata,UPI,Travel,9477.33,Debit Card,Mobile,No,Fraud
TXN0009667,CUST000434,Anjali Das,2026-07-05,1900-01-01 19:18:47,Mumbai,Mumbai,NEFT,Grocery,1984.33,UPI ID,Mobile,No,Normal
TXN0009668,CUST002316,Reyansh Nair,2026-07-05,1900-01-01 19:22:50,Bangalore,Bangalore,UPI,Utilities,830.35,Debit Card,Mobile,No,Normal
TXN0009669,CUST002237,Priya Reddy,2026-07-05,1900-01-01 20:53:17,Chennai,Chennai,ATM,Utilities,1191.26,Debit Card,Desktop,No,Normal
TXN0009670,CUST002323,Vivaan Chopra,2026-07-05,1900-01-01 20:59:07,Pune,Pune,UPI,Fashion & Apparel,4009.61,Debit Card,Mobile,No,Normal
TXN0009671,CUST002696,Krishna Reddy,2026-07-05,1900-01-01 21:12:23,Chennai,Chennai,POS,Travel,683.84,Net Banking,POS Terminal,No,Normal
TXN0009672,CUST002211,Ramesh Pandey,2026-07-05,1900-01-01 21:55:27,Bangalore,Bangalore,UPI,Food & Dining,95.96,Wallet,Desktop,No,Normal
TXN0009673,CUST001133,Arjun Gupta,2026-07-05,1900-01-01 22:46:15,Pune,Pune,IMPS,Utilities,76682.27,Debit Card,Mobile,No,Normal
TXN0009674,CUST002790,Anika Shah,2026-07-05,1900-01-01 22:59:25,Mumbai,Mumbai,IMPS,Food & Dining,11646.88,Debit Card,Mobile,No,Normal
TXN0009675,CUST001267,Rekha Rao,2026-07-05,1900-01-01 23:00:23,Bangalore,Bangalore,UPI,Grocery,691.71,Debit Card,ATM Machine,No,Normal
TXN0009676,CUST001040,Kabir Patel,2026-07-05,1900-01-01 23:17:04,Pune,Pune,POS,Travel,203.35,UPI ID,Desktop,No,Normal
TXN0009677,CUST001623,Ramesh Mukherjee,2026-07-06,1900-01-01 01:24:39,Delhi,Delhi,POS,Entertainment,4834.38,UPI ID,Mobile,No,Normal
TXN0009678,CUST001365,Pooja Malhotra,2026-07-06,1900-01-01 08:58:13,Mumbai,Mumbai,UPI,Electronics,428.67,Debit Card,Mobile,No,Normal
TXN0009679,CUST000105,Kabir Banerjee,2026-07-06,1900-01-01 09:23:28,Ahmedabad,Ahmedabad,IMPS,Utilities,1433.65,Debit Card,Mobile,No,Normal
TXN0009680,CUST002527,Lakshmi Mishra,2026-07-06,1900-01-01 10:49:20,Pune,Pune,Online,Utilities,1016.75,Debit Card,Mobile,No,Normal
TXN0009681,CUST000345,Anika Banerjee,2026-07-06,1900-01-01 12:18:49,Kolkata,Kolkata,Online,Grocery,28110.54,Credit Card,Mobile,No,Fraud
TXN0009682,CUST000841,Geeta Sharma,2026-07-06,1900-01-01 14:34:22,Kolkata,Mumbai,POS,Electronics,1974.66,UPI ID,Mobile,No,Normal
TXN0009683,CUST000557,Krishna Nair,2026-07-06,1900-01-01 15:20:22,Mumbai,Mumbai,ATM,Utilities,2452.71,UPI ID,Mobile,No,Normal
TXN0009684,CUST003074,Sneha Naidu,2026-07-06,1900-01-01 15:24:35,Bangalore,Bangalore,UPI,Utilities,1981.84,UPI ID,Mobile,No,Normal
TXN0009685,CUST000929,Aadhya Agarwal,2026-07-06,1900-01-01 15:34:25,Bangalore,Bangalore,UPI,Electronics,6108.17,Debit Card,Mobile,No,Normal
TXN0009686,CUST002118,Kabir Verma,2026-07-06,1900-01-01 15:35:53,Mumbai,Mumbai,POS,Grocery,2928.99,Credit Card,POS Terminal,No,Normal
TXN0009687,CUST000950,Deepak Mehta,2026-07-06,1900-01-01 15:54:16,Pune,Pune,Online,Utilities,15620.93,Credit Card,Mobile,No,Fraud
TXN0009688,CUST002865,Myra Chopra,2026-07-06,1900-01-01 16:43:46,Chennai,Chennai,POS,Food & Dining,351.8,Debit Card,Mobile,No,Normal
TXN0009689,CUST002092,Arjun Das,2026-07-06,1900-01-01 16:49:19,Chennai,Chennai,Online,Utilities,26765.82,Credit Card,Mobile,No,Fraud
TXN0009690,CUST002551,Sneha Desai,2026-07-06,1900-01-01 18:27:24,Kolkata,Kolkata,ATM,Grocery,1490.68,UPI ID,Desktop,No,Normal
TXN0009691,CUST000821,Ramesh Verma,2026-07-06,1900-01-01 18:36:37,Hyderabad,Delhi,Online,Food & Dining,1100.43,Net Banking,Mobile,No,Normal
TXN0009692,CUST000439,Sneha Chatterjee,2026-07-06,1900-01-01 20:00:21,Mumbai,Mumbai,POS,Food & Dining,1481.88,Debit Card,Desktop,No,Normal
